"","GLOBAL UNIQUE IDENTIFIER","LAST EDITED DATE","TAXONOMIC ORDER","CATEGORY","COMMON NAME","SCIENTIFIC NAME","SUBSPECIES COMMON NAME","SUBSPECIES SCIENTIFIC NAME","OBSERVATION COUNT","BREEDING BIRD ATLAS CODE","BREEDING BIRD ATLAS CATEGORY","AGE/SEX","COUNTRY","COUNTRY CODE","STATE","STATE CODE","COUNTY","COUNTY CODE","IBA CODE","BCR CODE","USFWS CODE","ATLAS BLOCK","LOCALITY","LOCALITY ID","LOCALITY TYPE","LATITUDE","LONGITUDE","OBSERVATION DATE","TIME OBSERVATIONS STARTED","OBSERVER ID","SAMPLING EVENT IDENTIFIER","PROTOCOL TYPE","PROTOCOL CODE","PROJECT CODE","DURATION MINUTES","EFFORT DISTANCE KM","EFFORT AREA HA","NUMBER OBSERVERS","ALL SPECIES REPORTED","GROUP IDENTIFIER","HAS MEDIA","APPROVED","REVIEWED","REASON","TRIP COMMENTS","SPECIES COMMENTS"
"468","URN:CornellLabOfOrnithology:EBIRD:OBS875201589","8/7/2020 19:52",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2017-10-27,"7:00:00","obsr1479966","S65160043","Incidental","P20","EBIRD",NA,NA,NA,3,0,NA,1,1,0,NA,"Passarinhada na cia de Sônia Folegatti e guiados por Wellington Viana.",NA
"469","URN:CornellLabOfOrnithology:EBIRD:OBS869756971","5/15/2020 16:48",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Serra da Canastra National Park (-20.2339, -46.5065)","L10622087","P",-20.2339,-46.5065,2017-08-13,NA,"obsr1083861","S64961741","Historical","P62","EBIRD",NA,NA,NA,NA,0,NA,1,1,0,NA,NA,NA
"470","URN:CornellLabOfOrnithology:EBIRD:OBS566680080","1/12/2018 16:49",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Goiás","BR-GO",NA,NA,NA,NA,NA,NA,"Chapada dos Veadeiros","L6706716","P",-14.132778,-47.51,2018-01-04,"6:30:00","obsr645312","S41848626","Historical","P62","EBIRD",300,NA,NA,2,1,NA,0,1,0,NA,"These birding was conducted/guided by a friend and birdwatching guide in the state of Goias, Cerrado domain, Brazil. Marcelo Lisita Junqueira knows a lot and showed me many endemics, endangered and nice birds. It was a great morning. We visited mostly open Cerrado areas, such as ""campo limpo"", ""campo sujo"", ""campo de murunduns"" and ""Palmeiral""",NA
"471","URN:CornellLabOfOrnithology:EBIRD:OBS775453127","10/27/2020 21:10",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Paraguay","PY","San Pedro","PY-2",NA,NA,NA,NA,NA,NA,"Laguna Blanca, San Pedro (Paraguay Central)","L2762183","H",-23.7666667,-56.2833333,2018-09-21,NA,"obsr1365043","S57410658","Historical","P62","EBIRD",NA,NA,NA,7,0,NA,0,1,0,NA,NA,NA
"472","URN:CornellLabOfOrnithology:EBIRD:OBS842256695","10/27/2020 21:14",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Paraguay","PY","Caazapá","PY-6",NA,NA,NA,NA,NA,NA,"21 nov. 2019 14:30-26,452, -56,535","L10182735","P",-26.4521017,-56.5345474,2018-02-01,"13:38:00","obsr777669","S62636627","Traveling","P22","EBIRD",120,5,NA,3,1,NA,0,1,0,NA,NA,NA
"473","URN:CornellLabOfOrnithology:EBIRD:OBS698372708","1/14/2019 13:58",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Goiás","BR-GO",NA,NA,NA,NA,NA,NA,"Parque Nacional das Emas","L567986","H",-18.2609794,-52.8883982,2018-11-02,NA,"obsr343193","S51675793","Historical","P62","EBIRD",NA,NA,NA,11,1,NA,0,1,0,NA,"Touring Emas National Park and area looking for birds and other wildlife.",NA
"474","URN:CornellLabOfOrnithology:EBIRD:OBS647556185","8/11/2018 14:15",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2018-07-29,"6:00:00","obsr742387","S47784722","Incidental","P20","EBIRD",NA,NA,NA,5,0,"G3393503",0,1,0,NA,NA,NA
"475","URN:CornellLabOfOrnithology:EBIRD:OBS647556273","8/8/2019 10:27",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2018-07-28,"6:00:00","obsr742387","S47784727","Incidental","P20","EBIRD",NA,NA,NA,5,0,"G3393504",0,1,0,NA,NA,NA
"476","URN:CornellLabOfOrnithology:EBIRD:OBS567770043","35:21.1",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2018-01-08,"7:30:00","obsr499438","S41933685","Traveling","P22","EBIRD",480,70,NA,3,1,NA,1,1,0,NA,NA,NA
"477","URN:CornellLabOfOrnithology:EBIRD:OBS869848217","2/25/2020 13:05",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Serra da Canastra National Park (-20.2339, -46.5065)","L10622087","P",-20.2339,-46.5065,2018-11-28,NA,"obsr1409303","S65011639","Historical","P62","EBIRD",NA,NA,NA,NA,0,NA,1,1,0,NA,NA,NA
"478","URN:CornellLabOfOrnithology:EBIRD:OBS645184861","8/11/2018 14:15",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2018-07-29,"6:00:00","obsr467819","S47611282","Incidental","P20","EBIRD",NA,NA,NA,5,0,"G3393503",0,1,0,NA,NA,NA
"479","URN:CornellLabOfOrnithology:EBIRD:OBS821753152","10/29/2019 7:46",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Goiás","BR-GO",NA,NA,NA,NA,NA,NA,"Mineiros, Goiás, BR","L8386829","P",-17.5658766,-52.5575839,2018-12-16,"7:02:00","obsr597807","S60992652","Incidental","P20","EBIRD",NA,NA,NA,1,0,NA,0,1,0,NA,NA,NA
"480","URN:CornellLabOfOrnithology:EBIRD:OBS645193943","8/8/2019 10:27",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2018-07-30,"6:00:00","obsr467819","S47612047","Incidental","P20","EBIRD",NA,NA,NA,5,0,"G3393502",0,1,0,NA,NA,NA
"481","URN:CornellLabOfOrnithology:EBIRD:OBS645177848","8/8/2019 10:27",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2018-07-28,"6:00:00","obsr467819","S47610721","Incidental","P20","EBIRD",NA,NA,NA,5,0,"G3393504",0,1,0,NA,NA,NA
"482","URN:CornellLabOfOrnithology:EBIRD:OBS647556135","8/8/2019 10:27",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2018-07-30,"6:00:00","obsr742387","S47784720","Incidental","P20","EBIRD",NA,NA,NA,5,0,"G3393502",0,1,0,NA,NA,NA
"483","URN:CornellLabOfOrnithology:EBIRD:OBS830177200","11/21/2019 8:39",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2019-10-28,NA,"obsr345168","S61591128","Historical","P62","EBIRD",NA,NA,NA,NA,0,NA,1,1,0,NA,NA,NA
"484","URN:CornellLabOfOrnithology:EBIRD:OBS1039674956","58:36.4",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2019-10-20,NA,"obsr429307","S78275738","Incidental","P20","EBIRD",NA,NA,NA,NA,0,NA,1,1,0,NA,NA,NA
"485","URN:CornellLabOfOrnithology:EBIRD:OBS838501104","8/21/2020 8:42",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--Main entrance road","L6139521","H",-20.2601063,-46.4064732,2019-10-23,"5:30:00","obsr1426674","S62336800","Incidental","P20","EBIRD",NA,NA,NA,6,0,"G4751348",0,1,0,NA,"FULL DAY list of the high areas of Canastra.",NA
"486","URN:CornellLabOfOrnithology:EBIRD:OBS791309628","5/11/2020 14:49",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","São Paulo","BR-SP",NA,NA,NA,NA,NA,NA,"Itirapina--local descrito por Jeremy Minns","L3453441","H",-22.248943,-47.905257,2019-08-01,"15:19:00","obsr973507","S58704681","Traveling","P22","EBIRD",148,9.801,NA,3,1,"G4404314",1,1,1,NA,NA,"Observado um macho adulto em uma área de campo limpo"
"487","URN:CornellLabOfOrnithology:EBIRD:OBS869769255","2/25/2020 10:45",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Mato Grosso do Sul","BR-MS",NA,NA,NA,NA,NA,NA,"Emas National Park (-18.3136, -52.8912)","L10565467","P",-18.3136,-52.8912,2019-01-19,NA,"obsr1293928","S64969270","Historical","P62","EBIRD",NA,NA,NA,NA,0,NA,1,1,0,NA,NA,NA
"488","URN:CornellLabOfOrnithology:EBIRD:OBS838532179","7/30/2020 6:34",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2019-10-24,"9:30:00","obsr1426674","S62339257","Incidental","P20","EBIRD",NA,NA,NA,5,0,"G4751702",1,1,0,NA,NA,NA
"489","URN:CornellLabOfOrnithology:EBIRD:OBS790871029","5/11/2020 14:49",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","São Paulo","BR-SP",NA,NA,NA,NA,NA,NA,"Itirapina--local descrito por Jeremy Minns","L3453441","H",-22.248943,-47.905257,2019-08-01,"15:19:00","obsr971758","S58668925","Traveling","P22","EBIRD",148,9.801,NA,3,1,"G4404314",1,1,1,NA,NA,"Observado um macho adulto em uma área de campo limpo"
"490","URN:CornellLabOfOrnithology:EBIRD:OBS715131357","3/23/2019 14:02",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2019-02-24,"9:41:00","obsr605583","S53104806","Random","P48","EBIRD",600,68.43,NA,2,1,NA,0,1,0,NA,NA,NA
"491","URN:CornellLabOfOrnithology:EBIRD:OBS828253494","8/21/2020 10:15",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--Sacramento","L5843035","H",-20.1386825,-46.8083954,2019-11-15,"6:30:00","obsr552720","S61477120","Traveling","P22","EBIRD",360,50,NA,3,1,NA,0,1,0,NA,NA,NA
"492","URN:CornellLabOfOrnithology:EBIRD:OBS838501013","8/21/2020 8:42",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--Main entrance road","L6139521","H",-20.2601063,-46.4064732,2019-10-23,"5:30:00","obsr553158","S62336796","Incidental","P20","EBIRD",NA,NA,NA,6,0,"G4751348",0,1,0,NA,NA,NA
"493","URN:CornellLabOfOrnithology:EBIRD:OBS828269864","11/15/2019 20:04",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Minas Gerais, BR (-19,391, -47,873)","L10158037","P",-19.3914467,-47.87293,2019-08-03,"9:53:00","obsr1103165","S61478366","Traveling","P22","EBIRD_BRA",240,10,NA,3,1,NA,0,1,0,NA,NA,NA
"494","URN:CornellLabOfOrnithology:EBIRD:OBS1039675070","50:52.3",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2019-10-18,NA,"obsr429307","S78275739","Incidental","P20","EBIRD",NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA
"495","URN:CornellLabOfOrnithology:EBIRD:OBS790870084","8/11/2019 8:08",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","São Paulo","BR-SP",NA,NA,NA,NA,NA,NA,"Itirapina São Paulo, BR (-22,256, -47,871)","L9729173","P",-22.2556733,-47.871365,2019-08-01,"15:20:00","obsr973507","S58668844","Traveling","P22","EBIRD",146,9.238,NA,3,1,NA,0,1,1,NA,NA,"Observado um macho em uma área de campo limpo"
"496","URN:CornellLabOfOrnithology:EBIRD:OBS838532122","7/30/2020 6:34",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2019-10-24,"9:30:00","obsr553158","S62339254","Incidental","P20","EBIRD",NA,NA,NA,5,0,"G4751702",1,1,0,NA,NA,NA
"497","URN:CornellLabOfOrnithology:EBIRD:OBS819831955","10/22/2019 18:00",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,"P","C3",NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Minas Gerais, BR (-20,218, -46,476)","L10058117","P",-20.2183,-46.4763,2019-10-21,"8:16:00","obsr1208676","S60852048","Traveling","P22","EBIRD_BRA",304,56.14,NA,1,1,NA,0,1,0,NA,NA,NA
"498","URN:CornellLabOfOrnithology:EBIRD:OBS869670764","8/21/2020 10:15",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--Sacramento","L5843035","H",-20.1386825,-46.8083954,2019-12-28,"6:00:00","obsr1103165","S64946176","Incidental","P20","EBIRD_BRA",NA,NA,NA,3,0,NA,0,1,0,NA,NA,NA
"499","URN:CornellLabOfOrnithology:EBIRD:OBS1012721807","11/16/2020 4:18",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"75 Rua Marechal Deodoro, Minas Gerais, BR (-22,232, -45,934)","L12727129","P",-22.2323066,-45.9338067,2020-11-15,"7:18:00","obsr1796643","S76282220","Traveling","P22","EBIRD",135,6.38,NA,3,1,NA,0,1,0,NA,NA,NA
"500","URN:CornellLabOfOrnithology:EBIRD:OBS1011747120","11/15/2020 21:10",16390,"species","Cock-tailed Tyrant","Alectrurus tricolor",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"75 Rua Marechal Deodoro, Minas Gerais, BR (-22,232, -45,934)","L12727129","P",-22.2323066,-45.9338067,2020-11-14,"5:56:00","obsr1796643","S76233194","Traveling","P22","EBIRD",416,44.31,NA,3,1,NA,0,1,0,NA,NA,NA
"501","URN:CornellLabOfOrnithology:EBIRD:OBS376377017","8/8/2019 10:26",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2015-10-06,NA,"obsr59106","S27767611","Incidental","P20","EBIRD",NA,NA,NA,1,1,NA,0,1,0,NA,"All day in high part.","Heard."
"502","URN:CornellLabOfOrnithology:EBIRD:OBS442743554","11/24/2016 6:32",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Sacramento  14 de nov de 2016 08:02","L5081068","P",-20.1349098,-46.9129756,2016-11-13,"9:23:00","obsr623443","S32532413","Traveling","P22","EBIRD_BRA",120,50,NA,4,1,"G2022774",0,1,0,NA,NA,NA
"503","URN:CornellLabOfOrnithology:EBIRD:OBS443054328","11/24/2016 6:32",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Sacramento  14 de nov de 2016 08:02","L5081068","P",-20.1349098,-46.9129756,2016-11-13,"9:23:00","obsr623533","S32550273","Traveling","P22","EBIRD_BRA",120,50,NA,4,1,"G2022774",0,1,0,NA,NA,NA
"504","URN:CornellLabOfOrnithology:EBIRD:OBS508589574","6/6/2017 2:32",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Sacramento  14 de nov de 2016 08:02","L5081068","P",-20.1349098,-46.9129756,2016-11-13,"9:23:00","obsr624308","S37418300","Traveling","P22","EBIRD_BRA",120,50,NA,4,1,"G2022774",0,1,0,NA,"<br>Enviada de eBird Android 1.3",NA
"505","URN:CornellLabOfOrnithology:EBIRD:OBS442743136","11/24/2016 6:32",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Sacramento  14 de nov de 2016 08:02","L5081068","P",-20.1349098,-46.9129756,2016-11-13,"9:23:00","obsr623262","S32532386","Traveling","P22","EBIRD_BRA",120,50,NA,4,1,"G2022774",0,1,0,NA,NA,NA
"506","URN:CornellLabOfOrnithology:EBIRD:OBS512341416","8/8/2019 10:26",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2017-06-17,"6:00:00","obsr622711","S37681135","Traveling","P22","EBIRD_BRA",1440,30,NA,2,1,NA,1,1,0,NA,"Visita ao parque feita entre os dias 17 e 18 de junho de 2017. Com Maria Alves Ferreira (Kida).",NA
"507","URN:CornellLabOfOrnithology:EBIRD:OBS567770000","35:21.1",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2018-01-08,"7:30:00","obsr499438","S41933685","Traveling","P22","EBIRD",480,70,NA,3,1,NA,0,1,0,NA,NA,NA
"508","URN:CornellLabOfOrnithology:EBIRD:OBS645170918","8/11/2018 14:15",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2018-07-27,"15:00:00","obsr467819","S47610076","Incidental","P20","EBIRD",NA,NA,NA,5,0,"G3393505",0,1,0,NA,NA,"Heard"
"509","URN:CornellLabOfOrnithology:EBIRD:OBS647556290","8/11/2018 14:15",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2018-07-27,"15:00:00","obsr742387","S47784728","Incidental","P20","EBIRD",NA,NA,NA,5,0,"G3393505",0,1,0,NA,NA,"Heard"
"510","URN:CornellLabOfOrnithology:EBIRD:OBS828253502","8/21/2020 10:15",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,NA,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--Sacramento","L5843035","H",-20.1386825,-46.8083954,2019-11-15,"6:30:00","obsr552720","S61477120","Traveling","P22","EBIRD",360,50,NA,3,1,NA,0,1,0,NA,NA,NA
"511","URN:CornellLabOfOrnithology:EBIRD:OBS680869167","3/12/2020 15:17",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,6,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2018-11-15,"7:00:00","obsr536027","S50271702","Traveling","P22","EBIRD",660,40,NA,4,1,NA,0,1,1,NA,"Trabalho em parceria com a amiga, Mariana Vabo (excelente guia local), guiando o simpático casal Norte americano, Keith & Janice Wiggers.","Exemplares em grande atividade vocal, em diferentes partes do Parque."
"512","URN:CornellLabOfOrnithology:EBIRD:OBS680881416","3/12/2020 15:16",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,4,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--plateau","L1123074","H",-20.2183,-46.4763,2018-11-16,"7:00:00","obsr536027","S50272756","Traveling","P22","EBIRD",660,40,NA,4,1,NA,0,1,1,NA,"Trabalho em parceria com a amiga, Mariana Vabo (excelente guia local), guiando o simpático casal Norte americano, Keith & Janice Wiggers.","Em intensa atividade vocal, em diferentes partes do parque."
"513","URN:CornellLabOfOrnithology:EBIRD:OBS690587034","12/29/2018 2:52",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,2,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2018-12-28,"7:23:00","obsr553158","S51040469","Incidental","P20","EBIRD",NA,NA,NA,2,0,"G3690292",0,1,0,NA,NA,NA
"514","URN:CornellLabOfOrnithology:EBIRD:OBS690586850","12/29/2018 2:52",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,2,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2018-12-28,"7:23:00","obsr467819","S51040452","Incidental","P20","EBIRD",NA,NA,NA,2,0,"G3690292",0,1,0,NA,NA,NA
"515","URN:CornellLabOfOrnithology:EBIRD:OBS657207569","11/1/2020 13:31",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,2,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"BR-146, São Roque de Minas BR-MG (-20,2434,-46,4469)","L7926508","P",-20.243354,-46.446911,2018-09-12,"11:42:00","obsr757013","S48511604","Traveling","P22","EBIRD",480,60,NA,2,1,NA,0,1,0,NA,NA,NA
"516","URN:CornellLabOfOrnithology:EBIRD:OBS658716984","8/21/2020 10:15",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,2,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--São Roque de Minas","L4680493","H",-20.2539235,-46.5511698,2018-09-19,"7:00:00","obsr430072","S48620425","Traveling","P22","EBIRD",8,30,NA,1,1,NA,0,1,0,NA,"Birding with John, Seamus and Mariana","Heard"
"517","URN:CornellLabOfOrnithology:EBIRD:OBS980631818","9/13/2020 12:30",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,2,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--Sacramento","L5843035","H",-20.1386825,-46.8083954,2019-11-23,"5:30:00","obsr995308","S73546262","Traveling","P22","EBIRD",660,70,NA,2,1,"G5704559",0,1,0,NA,NA,"Ouvimos vocalização de dois indivíduos."
"518","URN:CornellLabOfOrnithology:EBIRD:OBS831448651","9/13/2020 12:30",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,2,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra--Sacramento","L5843035","H",-20.1386825,-46.8083954,2019-11-23,"5:30:00","obsr552720","S61721026","Traveling","P22","EBIRD",660,70,NA,2,1,"G5704559",0,1,0,NA,NA,"Ouvimos vocalização de dois indivíduos."
"519","URN:CornellLabOfOrnithology:EBIRD:OBS870479104","5/24/2020 18:17",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,2,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"Minas Gerais, BR (-16,974, -46,598)","L10851676","P",-16.9735486,-46.5981156,2020-02-25,"6:25:00","obsr1532116","S65065939","Traveling","P22","EBIRD",214,10.37,NA,4,0,NA,0,1,0,NA,NA,NA
"520","URN:CornellLabOfOrnithology:EBIRD:OBS713155558","2/21/2019 7:54",179,"species","Dwarf Tinamou","Taoniscus nanus",NA,NA,1,NA,NA,NA,"Brazil","BR","Minas Gerais","BR-MG",NA,NA,NA,NA,NA,NA,"PN Serra da Canastra","L933292","H",-20.2506019,-46.4955139,2015-03-01,"6:30:00","obsr552851","S52934369","Historical","P62","EBIRD",300,NA,NA,3,1,NA,0,1,0,NA,"Birding with Zé Maria - Parte Alta (São Roque entrance closed...)","heard at the entrance to Casca d'Anta"
